"status","spc_latin","spc_common","boroname","latitude","longitude"
"Alive","Carpinus caroliniana","American hornbeam","Manhattan","40.73828822","-74.0097352"
"Alive","Betula pendula","silver birch","Manhattan","40.71591541","-73.99084151"
"Alive","Malus","crab apple","Manhattan","40.77560433","-73.98211959"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.7531559","-73.96458404"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.8086393","-73.95784417"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.80209243","-73.9576806"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.79649162","-73.97066342"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78426203","-73.97365839"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76951714","-73.96060763"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.79022296","-73.97673491"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.76606966","-73.95206286"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.79387054","-73.97385777"
"Alive","Celtis occidentalis","common hackberry","Manhattan","40.79652959","-73.96257899"
"Alive","Celtis occidentalis","common hackberry","Manhattan","40.71205587","-73.99239844"
"Alive","Metasequoia glyptostroboides","dawn redwood","Manhattan","40.76453533","-73.98964072"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.71116459","-73.99214922"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.78416887","-73.97286996"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.7133708","-73.99251143"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.78861869","-73.97916782"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.77744421","-73.98204469"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.79826639","-73.97034237"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.7887273","-73.97726719"
"Alive","Malus","crab apple","Manhattan","40.78298857","-73.98060976"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.7839333","-73.97205431"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78429904","-73.97363153"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.79630735","-73.97377488"
"Alive","Malus","crab apple","Manhattan","40.79385451","-73.97237806"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.74327949","-73.97836507"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.75891268","-73.96016963"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.72033946","-73.98005519"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.80071455","-73.96221391"
"Alive","Tilia americana","American linden","Manhattan","40.79437179","-73.97371298"
"Alive","Ostrya virginiana","American hophornbeam","Manhattan","40.74422928","-73.97678598"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78419474","-73.97370723"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.81270199","-73.93730381"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.73544585","-74.00030142"
"Alive","Quercus alba","white oak","Manhattan","40.7659186","-73.95767309"
"Alive","Quercus rubra","northern red oak","Manhattan","40.79648269","-73.97195265"
"Alive","Ulmus parvifolia","Chinese elm","Manhattan","40.79588979","-73.97449683"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.79114448","-73.95353399"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.74665832","-73.97964589"
"Alive","Magnolia","magnolia","Manhattan","40.70695476","-74.01646687"
"Alive","Quercus imbricaria","shingle oak","Manhattan","40.80821084","-73.93491611"
"Alive","Magnolia","magnolia","Manhattan","40.80340872","-73.95690633"
"Alive","Magnolia","magnolia","Manhattan","40.80355134","-73.9572446"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.79966594","-73.95122319"
"Alive","Quercus phellos","willow oak","Manhattan","40.74362197","-73.97918002"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.75879742","-73.9598946"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.79059327","-73.97607003"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.79614481","-73.97116015"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.7295172","-74.00669523"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.78412456","-73.97375816"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.79374635","-73.97356433"
"Alive","Cercis canadensis","eastern redbud","Manhattan","40.83208195","-73.94628312"
"Alive","Celtis occidentalis","common hackberry","Manhattan","40.86243059","-73.92648313"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.79383421","-73.97437073"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.80328136","-73.95291993"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.75885055","-73.96002136"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.72704724","-74.00050336"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.75854346","-73.9599337"
"Alive","Acer saccharum","sugar maple","Manhattan","40.76238462","-73.96317097"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.76993922","-73.9650126"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.73735274","-74.00562041"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.71112597","-73.99223193"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.76333233","-73.99038352"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.79888478","-73.97041697"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.79634284","-73.97189475"
"Alive","Prunus cerasifera","purple-leaf plum","Manhattan","40.79076957","-73.97463962"
"Alive","Robinia pseudoacacia","black locust","Manhattan","40.80173845","-73.9509929"
"Alive","Tilia americana","American linden","Manhattan","40.79426086","-73.97379381"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.79604574","-73.97315881"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.77982643","-73.97419483"
"Alive","Koelreuteria paniculata","golden raintree","Manhattan","40.72351011","-73.99464006"
"Alive","Cornus florida","flowering dogwood","Manhattan","40.77368163","-73.98908987"
"Alive","Quercus shumardii","Schumard's oak","Manhattan","40.79663453","-73.94081324"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78924675","-73.97652171"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.78400702","-73.9722301"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.78357686","-73.97146692"
"Alive","Quercus shumardii","Schumard's oak","Manhattan","40.7681859","-73.96889253"
"Alive","Quercus shumardii","Schumard's oak","Manhattan","40.71734144","-73.97993992"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.79546541","-73.97348992"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.72697539","-74.00035691"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.74433822","-73.98634425"
"Alive","Koelreuteria paniculata","golden raintree","Manhattan","40.72671661","-73.97943728"
"Alive","Quercus shumardii","Schumard's oak","Manhattan","40.79684227","-73.94066124"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78936738","-73.94169679"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.77634524","-73.95206802"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.79959484","-73.95127492"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78180795","-73.95301767"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78975952","-73.97556717"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.78033473","-73.97533356"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.79441449","-73.97319808"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78359091","-73.97123799"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78687578","-73.97773815"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.79107801","-73.97528555"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78339728","-73.97104134"
"Alive","Betula papyrifera","paper birch","Manhattan","40.79942374","-73.96135177"
"Alive","Magnolia","magnolia","Manhattan","40.80494624","-73.96617586"
"Alive","Magnolia","magnolia","Manhattan","40.80060723","-73.96796492"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.7888376","-73.9775278"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.77239354","-73.9558693"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.74324699","-73.97419543"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78404711","-73.97258139"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.80701158","-73.9587926"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78418113","-73.95475576"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.79424608","-73.97280145"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.82671336","-73.95230893"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.79445519","-73.97329392"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.74628791","-73.97785927"
"Alive","Robinia pseudoacacia","black locust","Manhattan","40.77203025","-73.95396358"
"Alive","Quercus shumardii","Schumard's oak","Manhattan","40.78499952","-73.94920225"
"Alive","Robinia pseudoacacia","black locust","Manhattan","40.7203983","-73.9848909"
"Alive","Cornus mas","Cornelian cherry","Manhattan","40.72839334","-73.9788599"
"Alive","Koelreuteria paniculata","golden raintree","Manhattan","40.78937105","-73.96927753"
"Alive","Robinia pseudoacacia","black locust","Manhattan","40.77200019","-73.9538922"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78902939","-73.94089742"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.77340223","-73.94707947"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78998022","-73.97630895"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.79008181","-73.97654783"
"Alive","Koelreuteria paniculata","golden raintree","Manhattan","40.78047753","-73.95699564"
"Alive","Koelreuteria paniculata","golden raintree","Manhattan","40.80085575","-73.94186286"
"Alive","Koelreuteria paniculata","golden raintree","Manhattan","40.80074688","-73.94194263"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78942015","-73.97717902"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.79012228","-73.97664301"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.79101072","-73.97512404"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78930533","-73.94155004"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.77596577","-73.95018912"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.79004133","-73.97645266"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.7890857","-73.94103059"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.79434782","-73.97304106"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78439714","-73.97316026"
"Alive","Koelreuteria paniculata","golden raintree","Manhattan","40.77888728","-73.98732624"
"Alive","Robinia pseudoacacia","black locust","Manhattan","40.8085443","-73.95903643"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.77609325","-73.95009695"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.79041804","-73.97659461"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.74615983","-73.97727213"
"Alive","Robinia pseudoacacia","black locust","Manhattan","40.7210023","-73.99130916"
"Alive","Quercus shumardii","Schumard's oak","Manhattan","40.72644365","-73.99895403"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.77577014","-73.95069163"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.80383829","-73.95792224"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.74295891","-73.97760226"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.7454707","-73.97845516"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.7407021","-73.97865257"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.74463845","-73.97939108"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78430114","-73.97293135"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.80354077","-73.95353767"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.7405071","-73.97879448"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.72592597","-73.99790026"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78886303","-73.94357649"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.74317383","-73.97811364"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.74963776","-73.97563465"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.72050559","-73.98438793"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.76217822","-73.98959956"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78160394","-73.95279331"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.74431346","-73.9750405"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.77321373","-73.94663074"
"Alive","Ulmus parvifolia","Chinese elm","Manhattan","40.79594889","-73.97463706"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.79126189","-73.95344919"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.79162014","-73.95320047"
"Alive","Koelreuteria paniculata","golden raintree","Manhattan","40.78058517","-73.95691743"
"Alive","Robinia pseudoacacia","black locust","Manhattan","40.80183919","-73.9512341"
"Alive","Quercus palustris","pin oak","Manhattan","40.81493342","-73.93589439"
"Alive","Ulmus americana","American elm","Manhattan","40.83935334","-73.94330075"
"Alive","Tilia tomentosa","silver linden","Manhattan","40.80299708","-73.95814007"
"Alive","Quercus palustris","pin oak","Manhattan","40.79651089","-73.9720188"
"Alive","Quercus palustris","pin oak","Manhattan","40.79231006","-73.97547917"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78421416","-73.97297731"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78817104","-73.94408406"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.7762474","-73.95183387"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.79094529","-73.97496697"
"Alive","Quercus palustris","pin oak","Manhattan","40.77504106","-73.98219339"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.71483536","-73.99265376"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78937749","-73.97735224"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78413637","-73.97279293"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.80387244","-73.95800388"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.74377796","-73.97375845"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.74365048","-73.97375532"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.74360126","-73.97379116"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.77576131","-73.95033696"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.77591525","-73.95022565"
"Alive","Quercus palustris","pin oak","Manhattan","40.77500772","-73.98222885"
"Alive","Quercus palustris","pin oak","Manhattan","40.79019834","-73.97902217"
"Alive","Quercus palustris","pin oak","Manhattan","40.77514711","-73.98222405"
"Alive","Quercus palustris","pin oak","Manhattan","40.79363419","-73.97253967"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.74686545","-73.97949627"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.74387877","-73.9739998"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.74384508","-73.97391914"
"Alive","Koelreuteria paniculata","golden raintree","Manhattan","40.74695093","-73.99638851"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.80184554","-73.96320561"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.7764017","-73.98796112"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.7943426","-73.96880049"
"Alive","Koelreuteria paniculata","golden raintree","Manhattan","40.74692386","-73.99632448"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.74332798","-73.97399006"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.7909123","-73.9748878"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78410573","-73.97272031"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.7758431","-73.95027782"
"Alive","Quercus phellos","willow oak","Manhattan","40.74881627","-73.98161871"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.7946644","-73.96949067"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.78713872","-73.93868959"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.72197306","-74.00522119"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.7865075","-73.93920506"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.7433833","-73.97966942"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.78157047","-73.97218422"
"Alive","Celtis occidentalis","common hackberry","Manhattan","40.772267","-73.95649312"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.74427752","-73.97495446"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.79059241","-73.9764692"
"Alive","Quercus palustris","pin oak","Manhattan","40.78378734","-73.97196575"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.74604484","-73.97699901"
"Alive","Quercus palustris","pin oak","Manhattan","40.80378172","-73.95411148"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.79470631","-73.96958976"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.78618083","-73.93953339"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.78625657","-73.93946643"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.77641398","-73.95223256"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.79980455","-73.95112237"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.76658736","-73.95926003"
"Alive","Quercus palustris","pin oak","Manhattan","40.74618423","-73.97793492"
"Alive","Quercus palustris","pin oak","Manhattan","40.78924581","-73.97574455"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.79446942","-73.96910028"
"Alive","Quercus palustris","pin oak","Manhattan","40.74596728","-73.97809323"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.76647225","-73.9526297"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.79952758","-73.95132385"
"Alive","Quercus palustris","pin oak","Manhattan","40.78391709","-73.97227325"
"Alive","Quercus palustris","pin oak","Manhattan","40.79352847","-73.97261723"
"Alive","Quercus palustris","pin oak","Manhattan","40.78967289","-73.97752346"
"Alive","Quercus palustris","pin oak","Manhattan","40.78931602","-73.97573206"
"Alive","Quercus palustris","pin oak","Manhattan","40.73893537","-73.98711325"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.76619111","-73.95831973"
"Alive","Quercus phellos","willow oak","Manhattan","40.74892044","-73.98186547"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.7868318","-73.93896049"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.79467419","-73.96958436"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.78633481","-73.93939689"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.7997296","-73.95117689"
"Alive","Quercus phellos","willow oak","Manhattan","40.74863712","-73.97927951"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.76611473","-73.9581385"
"Alive","Quercus palustris","pin oak","Manhattan","40.78922745","-73.97579745"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.78657526","-73.93914601"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.77739925","-73.98208036"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.78597891","-73.97240567"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.73747246","-74.00138"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.77403205","-73.95762429"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.73343294","-73.98553536"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.71944497","-73.99115888"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.77768849","-73.97871321"
"Alive","Malus","crab apple","Manhattan","40.78154764","-73.98114989"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.7435469","-73.98064101"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.77120694","-73.95366198"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.7088087","-74.01833042"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.79501942","-73.97350032"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76357442","-73.95987856"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.77111476","-73.95049716"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.72078096","-73.9831669"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.77895601","-73.94477151"
"Alive","Quercus palustris","pin oak","Manhattan","40.77448857","-73.95126947"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.79473114","-73.96964846"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.7873952","-73.9384436"
"Alive","Quercus palustris","pin oak","Manhattan","40.78936501","-73.97565654"
"Alive","Quercus palustris","pin oak","Manhattan","40.78961207","-73.97762968"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.77733889","-73.98208218"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.78699415","-73.9388199"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.76634652","-73.95868853"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.76627174","-73.95851108"
"Alive","Quercus palustris","pin oak","Manhattan","40.80698045","-73.9646534"
"Alive","Quercus palustris","pin oak","Manhattan","40.79175463","-73.97391062"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78993921","-73.97621251"
"Alive","Quercus phellos","willow oak","Manhattan","40.74885317","-73.98170612"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.79444272","-73.96903716"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.78722353","-73.93861741"
"Alive","Quercus phellos","willow oak","Manhattan","40.74846721","-73.97887805"
"Alive","Quercus phellos","willow oak","Manhattan","40.7470954","-73.9775544"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.77977201","-73.97348992"
"Alive","Ulmus americana","American elm","Manhattan","40.7663231","-73.95863295"
"Alive","Quercus palustris","pin oak","Manhattan","40.79125666","-73.97427682"
"Alive","Gymnocladus dioicus","Kentucky coffeetree","Manhattan","40.74842517","-73.98014499"
"Alive","Quercus phellos","willow oak","Manhattan","40.74872609","-73.98140508"
"Alive","Quercus palustris","pin oak","Manhattan","40.78666962","-73.97789014"
"Alive","Quercus palustris","pin oak","Manhattan","40.78975731","-73.97797464"
"Alive","Quercus palustris","pin oak","Manhattan","40.78965942","-73.97774214"
"Alive","Quercus phellos","willow oak","Manhattan","40.74842157","-73.9787702"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.77727248","-73.98208418"
"Alive","Quercus phellos","willow oak","Manhattan","40.74859655","-73.97918364"
"Alive","Quercus palustris","pin oak","Manhattan","40.80032657","-73.94027599"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.79453616","-73.96925806"
"Alive","Acer platanoides","Norway maple","Manhattan","40.7593722","-73.96198348"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.74188661","-73.97862413"
"Alive","Gymnocladus dioicus","Kentucky coffeetree","Manhattan","40.73957696","-73.98110032"
"Alive","Gymnocladus dioicus","Kentucky coffeetree","Manhattan","40.857356","-73.9311356"
"Alive","Gymnocladus dioicus","Kentucky coffeetree","Manhattan","40.79926346","-73.96072341"
"Alive","Quercus palustris","pin oak","Manhattan","40.79010132","-73.98013127"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.78147435","-73.97225401"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.76614773","-73.9582168"
"Alive","Syringa reticulata","Japanese tree lilac","Manhattan","40.81633275","-73.934451"
"Alive","Eucommia ulmoides","hardy rubber tree","Manhattan","40.75038244","-74.00453017"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.79364352","-73.97332138"
"Alive","Quercus palustris","pin oak","Manhattan","40.79043934","-73.97988035"
"Alive","Fraxinus pennsylvanica","green ash","Manhattan","40.7391229","-73.97781708"
"Alive","Fraxinus pennsylvanica","green ash","Manhattan","40.73904978","-73.97764304"
"Alive","Fraxinus pennsylvanica","green ash","Manhattan","40.75356854","-73.96652987"
"Alive","Fraxinus pennsylvanica","green ash","Manhattan","40.77462824","-73.96405296"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.72919521","-73.98924299"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.72879732","-73.98829987"
"Alive","Robinia pseudoacacia","black locust","Manhattan","40.72176068","-73.98354396"
"Alive","Gymnocladus dioicus","Kentucky coffeetree","Manhattan","40.85726376","-73.93118424"
"Alive","Gymnocladus dioicus","Kentucky coffeetree","Manhattan","40.7610413","-73.96107762"
"Alive","Gymnocladus dioicus","Kentucky coffeetree","Manhattan","40.77236587","-73.94881249"
"Alive","Tilia tomentosa","silver linden","Manhattan","40.80290995","-73.95793312"
"Alive","Quercus acutissima","sawtooth oak","Manhattan","40.798932","-73.97193168"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.79097827","-73.97504614"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.7433133","-73.97435258"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.7673183","-73.96434755"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.7914282","-73.95329437"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.76699956","-73.96244218"
"Alive","Malus","crab apple","Manhattan","40.80558361","-73.96571156"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.74864629","-73.98121606"
"Alive","Fraxinus pennsylvanica","green ash","Manhattan","40.7393446","-73.97825231"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.79352466","-73.97304057"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.78041336","-73.97559159"
"Alive","Quercus shumardii","Schumard's oak","Manhattan","40.75934606","-73.96120368"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.77338125","-73.9469586"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.76694423","-73.96248291"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.80132547","-73.96366257"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.86174208","-73.9260408"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78929819","-73.9774098"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.79102658","-73.95361915"
"Alive","Tilia tomentosa","silver linden","Manhattan","40.78328404","-73.97248144"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.79123217","-73.97600063"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.78026384","-73.97523576"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.73707109","-74.0017342"
"Alive","Tilia americana","American linden","Manhattan","40.776217","-73.9517611"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.86158173","-73.92593779"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.77602398","-73.95129914"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.79031424","-73.97540808"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.79044523","-73.97571884"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.79112946","-73.97540906"
"Alive","Acer platanoides","Norway maple","Manhattan","40.78108705","-73.98548212"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.7642067","-73.98886083"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.72691033","-73.99101603"
"Alive","Liquidambar styraciflua","sweetgum","Manhattan","40.72600985","-73.99807128"
